Référence du projet;Méthode;Nom du projet;RE potentielles (tCO2);RE vérifiées (tCO2);Région administrative;Demandeur;Date de notification;Date de labelisation;Financé à
10915504;Reboisement;SF²X4C_MAREILLES_R1;5854;0;Grand Est;SOCIETE FORESTIERE;19/12/2022;24/05/2023;90.00 %
9911392;Boisement;Carbonapp n°23 Boisement Mouron-sur-Yonne (58);3970;0;Bourgogne Franche Comté;Carbonapp SAS;16/09/2022;24/05/2023;100.00 %
11270024;Reboisement;Coopératives Forestières/CFBL n°2302 - ROUSSILLON EN MORVAN (71);318;0;Bourgogne Franche Comté;CFBL Coopérative Forestière;25/01/2023;23/05/2023;0.00 %
10990510;Grandes Cultures;ReSoil n°23 - May-en-Multien (77);2444;0;Ile de France;ReSoil;29/12/2022;22/05/2023;9.01 %
10245688;Grandes Cultures;ReSoil n°12;4168;0;Ile de France;ReSoil;14/10/2022;22/05/2023;0.00 %
10989958;Grandes Cultures;ReSoil n°19 - Saint-Soupplets (77);1442;0;Ile de France;ReSoil;29/12/2022;22/05/2023;5.55 %
10245434;Grandes Cultures;ReSoil n°11;2698;0;Ile de France;ReSoil;14/10/2022;17/05/2023;0.00 %
10245225;Grandes Cultures;ReSoil n°10;1939;0;Ile de France;ReSoil;14/10/2022;17/05/2023;18.37 %
9024097;Boisement;SF²X4C_Maubuisson_B1;13698;0;Ile de France;SOCIETE FORESTIERE;09/06/2022;15/05/2023;59.22 %
8937285;Reboisement;Forêt domaniale de Montmorency;7523;0;Ile de France;Léa BOURLHONNE;23/09/2021;15/05/2023;2.00 %
11619876;Reboisement;Alliance Forêts Bois/GCF n°200 - Landiras (33);443;0;Nouvelle Aquitaine;Alliance Forêts bois;27/02/2023;15/05/2023;100.00 %
10702307;Reboisement;Alliance Forêts Bois/GCF n°142 - Saint-Magne 2 (33);1883;0;Nouvelle Aquitaine;Alliance Forêts bois;28/11/2022;15/05/2023;0.00 %
10155355;Reboisement;Forêt Domaniale d'Armagnac 1;1024;0;Occitanie;EPIC;13/01/2022;12/05/2023;0.00 %
11277745;Reboisement;SF²X4C_Pierre Bois_R1;5341;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;26/01/2023;11/05/2023;90.01 %
11686851;Reboisement;SF²X4C_ANNOUX_R1;1696;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;25/04/2022;11/05/2023;0.00 %
9125660;Reboisement;Alliance Forêts Bois/GCF n°113 - Salvagnac (81);974;0;Occitanie;Alliance Forêts bois;21/06/2022;11/05/2023;100.00 %
11690415;Reboisement;SF²X4C_CHARLET_R2;4926;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;03/03/2023;11/05/2023;0.00 %
10168118;Grandes Cultures;Projet SCEA La bergerie;667;0;Centre Val de Loire;BASF FRANCE SAS Division Agro;30/08/2022;10/05/2023;0.00 %
10763457;Boisement;Connangles-01;420;0;Auvergne Rhône Alpes;COMPENSE CARBONE;16/01/2023;10/05/2023;5.30 %
11098925;Grandes Cultures;SysFarm - Projet Centre Val de Loire N°1;1524;0;Centre Val de Loire;SAS SYSFARM;30/09/2022;09/05/2023;0.00 %
10895648;Grandes Cultures;SysFarm - Projet Centre Val de Loire N°2;873;0;Centre Val de Loire;SAS SYSFARM;12/10/2022;09/05/2023;0.00 %
9218683;Boisement;Alliance Forêts Bois/GCF n°116 - Sarbazan (40);1315;0;Nouvelle Aquitaine;Alliance Forêts bois;30/06/2022;09/05/2023;0.00 %
11602907;Reboisement;Carbonapp n°82 Reboisement Clairmarais (62);1607;0;Hauts-de-France;Carbonapp SAS;24/02/2023;05/05/2023;100.00 %
10990254;Grandes Cultures;ReSoil n°21;1635;0;Hauts-de-France;ReSoil;29/12/2022;05/05/2023;0.00 %
10545525;Reboisement;Coopératives Forestières/CFBL n°2201 - LA TOUR D'AUVERGNE (63) D'AINVAL;1223;0;Auvergne Rhône Alpes;CFBL Coopérative Forestière;09/11/2022;05/05/2023;100.00 %
10893839;Boisement;Reforest'Action - L'Épinière Château (18);1527;0;Centre Val de Loire;REFOREST'ACTION;16/12/2022;05/05/2023;93.44 %
11517555;Reboisement;MaForêt #47 Chaumeil (19);1097;0;Nouvelle Aquitaine;Actiforest;17/02/2023;04/05/2023;100.00 %
11088186;Reboisement;STOCK CO2 n°193 - Nouvelle Aquitaine (40);5881;0;Nouvelle Aquitaine;;09/01/2023;04/05/2023;0.00 %
9791704;Reboisement;Bouquet FD Ardennes (08) - Saison 2022-2023;6229;0;Grand Est;Office National des Forêts;06/09/2022;02/05/2023;0.00 %
11290089;Grandes Cultures;SCEA DU SAPIN / SCEA RIAUX / SCEA SKULY (SysFarm Normandie N°3);5219;0;Normandie;SAS SYSFARM;14/10/2022;02/05/2023;0.00 %
11414209;Sobac'eco-tmm;STOCK CO2 n°211 - Grand Est (57);1666;0;Grand Est;;14/02/2023;02/05/2023;69.98 %
10484522;Reboisement;SF²X4C_Les Forges_R1;1589;0;Grand Est;SOCIETE FORESTIERE;21/09/2021;02/05/2023;100.00 %
11416225;Sobac'eco-tmm;STOCK CO2 n°224 - Grand Est (10);580;0;Grand Est;;14/02/2023;02/05/2023;0.00 %
11395841;Reboisement;SF²X4C_CHARLET_R1;3204;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;25/04/2022;28/04/2023;0.00 %
10949899;Reboisement;SF²X4C_ Mauboux_R1 ;10734;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;12/03/2021;28/04/2023;0.00 %
10990323;Grandes Cultures;ReSoil n°4;5514;0;Hauts-de-France;ReSoil;14/10/2022;27/04/2023;0.02 %
10327625;Boisement;MaForêt #5 Peyre-en-Aubrac (48);943;0;Occitanie;Actiforest;16/12/2022;21/04/2023;59.91 %
8221457;Boisement;ONF - Boisement en Forêt Domaniale des Monts d’Orb n°1;1478;0;Occitanie;Office National des Forêts;23/02/2022;21/04/2023;0.00 %
9723949;Boisement;Alliance Forêts Bois/GCF n°128 - Pescadoires (46);669;0;Occitanie;Alliance Forêts bois;31/08/2022;21/04/2023;100.00 %
10546290;Reboisement;Coopératives Forestières/CFBL n°2202 - LA TOUR D'AUVERGNE (63) RANDOL;623;0;Auvergne Rhône Alpes;CFBL Coopérative Forestière;09/11/2022;19/04/2023;100.00 %
11396226;CarbonAgri;BIOCARBONE 1;3660;0;Pays de la Loire;Carbone Farmers;22/02/2023;17/04/2023;40.00 %
8868525;Boisement;Miré - Fransylva Services ;1225;0;Pays de la Loire;Fransylva Services ;07/02/2022;17/04/2023;100.00 %
10117211;Haies;Carbocage 2022;1313;0;Pays de la Loire;Solenat;20/12/2021;17/04/2023;82.10 %
10244820;Grandes Cultures;ReSoil n°8;1693;0;Bourgogne Franche Comté;ReSoil;14/10/2022;14/04/2023;88.00 %
10915356;Reboisement;SF²X4C_Hautes Vignelles_R1;886;0;Hauts-de-France;SOCIETE FORESTIERE;21/10/2021;14/04/2023;90.00 %
10979982;Reboisement;Alliance Forêts Bois/GCF n°86 - Beylongue (40);1633;0;Nouvelle Aquitaine;Alliance Forêts bois;14/03/2022;14/04/2023;0.00 %
10240320;Grandes Cultures;ReSoil n°2 - Flacy (89) - Rigaux;1242;0;Bourgogne Franche Comté;ReSoil;14/10/2022;14/04/2023;100.00 %
10889054;Reboisement;SF²X4C_SaintAndré_R1;3812;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;12/03/2021;14/04/2023;0.00 %
10664837;Reboisement;CNPF C+for n° 110 Saint-Martin-de-Commune (DIM n° 7);3123;0;Bourgogne Franche Comté;Olivier GLEIZES;12/12/2022;14/04/2023;100.00 %
10546514;Plantation de vergers;STOCK CO2 n°182 - Hauts de France (60);340;0;Hauts-de-France;;09/11/2022;14/04/2023;80.00 %
10986841;Grandes Cultures;ReSoil n°14 - Sacquenay;1438;0;Bourgogne Franche Comté;ReSoil;28/12/2022;14/04/2023;100.00 %
10033266;Grandes Cultures;ReSoil n°1 - Les Sieges (89) - Rigaux ;1157;0;Bourgogne Franche Comté;ReSoil;14/10/2022;14/04/2023;100.00 %
8766611;Reboisement;Reboisement de Châtel-Censoir;1678;0;Bourgogne Franche Comté;Kloros;23/03/2021;14/04/2023;82.60 %
10004413;Reboisement;SF²X4C_La Saulnaire_R1;2777;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;21/09/2021;14/04/2023;90.00 %
10989059;Grandes Cultures;ReSoil n°15 - Celle-Levescault (86);6026;0;Nouvelle Aquitaine;ReSoil;29/12/2022;13/04/2023;0.00 %
9682829;Boisement;Alliance Forêts Bois/GCF n°126 - Mérignac (17);2644;0;Nouvelle Aquitaine;Alliance Forêts bois;26/08/2022;13/04/2023;100.00 %
11705564;Boisement;CNPF C+for n° 105 Deux-Sèvres (La Poste n° 27);691;0;Nouvelle Aquitaine;Olivier GLEIZES;06/03/2023;13/04/2023;100.00 %
10516526;Reboisement;MaForêt #8 - Tauves (63);2896;0;Auvergne Rhône Alpes;Actiforest;10/11/2022;13/04/2023;100.00 %
11285837;Boisement;CNPF C+for n° 111 Charente (DIM n° 8);2076;0;Nouvelle Aquitaine;Olivier GLEIZES;26/01/2023;13/04/2023;100.00 %
9552752;Plantation de vergers;Verger Du Soleillet;1114;0;PACA;SCEA du Domaine Saint Georges;08/08/2022;06/04/2023;0.00 %
9789729;Reboisement;Bouquet FD Haute-Marne (52) - Saison 2022-2023;1546;0;Grand Est;Office National des Forêts;06/09/2022;06/04/2023;100.00 %
9997817;Reboisement;Bouquet FD Meurthe-et-Moselle (54) - Saison 2022-2023;595;0;Grand Est;Office National des Forêts;26/09/2022;06/04/2023;0.00 %
9552782;Plantation de vergers;Verger de SCEA Fongrave;835;0;Occitanie;SCEA du Domaine Saint Georges;08/08/2022;06/04/2023;0.00 %
11524786;Boisement;CNPF C+for n° 98 Oyré (Futuroscope n° 3);2374;0;Nouvelle Aquitaine;Olivier GLEIZES;20/02/2023;03/04/2023;100.00 %
8885130;Boisement;Alliance Forêts Bois/GCF n°100 - Arue (40);482;0;Nouvelle Aquitaine;Alliance Forêts bois;25/05/2022;03/04/2023;0.00 %
11249449;Boisement;CNPF C+for n°96 Mouterre-sur-Blourde (Futuroscope n° 1) ;1610;0;Nouvelle Aquitaine;Olivier GLEIZES;13/02/2023;03/04/2023;100.00 %
10080696;Boisement;Alliance Forêts Bois/GCF n°132 - Guiscriff (56);1271;0;Bretagne;Alliance Forêts bois;03/10/2022;31/03/2023;100.00 %
9804486;Boisement;Carhaix-Plouguer - Fransylva Services;2246;0;Bretagne;Fransylva Services ;07/09/2022;31/03/2023;100.00 %
9808271;Reboisement;Bouquet N° 1-Direction Territoriale  AURA ;20048;0;Auvergne Rhône Alpes;Office National des forêts;01/02/2021;28/03/2023;66.00 %
11456357;Reboisement;Alliance Forêts Bois/GCF n°175 - Belin-Béliet 2 (33);3237;0;Nouvelle Aquitaine;Alliance Forêts bois;10/02/2023;27/03/2023;0.00 %
10943861;Reboisement;SF²X4C_Donzy_R1;1509;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;25/04/2022;27/03/2023;96.00 %
10207298;Boisement;Reforest'Action - La Bablon (58);3492;0;Bourgogne Franche Comté;REFOREST'ACTION;12/10/2022;24/03/2023;100.00 %
10731321;Plantation de vergers;Carbonapp n°54 Verger Aucamville (82);85;0;Occitanie;Carbonapp SAS;28/10/2022;23/03/2023;0.00 %
11087073;Reboisement;SF²X4C_L'YAUTEY_R1;3987;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;09/01/2022;23/03/2023;90.00 %
10679951;Plantation de vergers;Carbonapp n°51 Verger Samaran (32);515;0;Occitanie;Carbonapp SAS;28/10/2022;23/03/2023;0.00 %
10671814;Plantation de vergers;Carbonapp n°49 Verger Campsas (82);135;0;Occitanie;Carbonapp SAS;28/10/2022;23/03/2023;100.00 %
10497332;Reboisement;Carbonapp n°37 Reboisement Lac-des-Rouges-Truites 2 (39);623;0;Bourgogne Franche Comté;Carbonapp SAS;04/11/2022;23/03/2023;100.00 %
10525762;Plantation de vergers;Carbonapp n°39 Verger Verdun-sur-Garonne (82);666;0;Occitanie;Carbonapp SAS;28/10/2022;23/03/2023;100.00 %
10012626;Reboisement;Carbonapp n°30 Reboisement Longchaumois (39);173;0;Bourgogne Franche Comté;Carbonapp SAS;03/10/2022;23/03/2023;100.00 %
10671849;Plantation de vergers;Carbonapp n°50 Verger Vidou (65);326;0;Occitanie;Carbonapp SAS;28/10/2022;23/03/2023;0.00 %
10815155;Reboisement;SF²X4C_PRENET_R1;4193;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;13/07/2021;23/03/2023;90.00 %
10671775;Plantation de vergers;Carbonapp n°48 Verger Tugéras-Saint-Maurice (17);409;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10820951;Plantation de vergers;Carbonapp n°60 Verger Aubous (64);45;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;100.00 %
10932387;Plantation de vergers;Carbonapp n°67 Verger Serres-Castet (64);102;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10908861;Plantation de vergers;Carbonapp n°63 Verger Uzein (64);50;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10521281;Plantation de vergers;Carbonapp n°41 Verger Saint-Viance (19);416;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10642029;Plantation de vergers;Carbonapp n°46 Verger Cabidos (64);92;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10723508;Plantation de vergers;Carbonapp n°53 Verger Labretonie (47);516;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10808648;Plantation de vergers;Carbonapp n°58 Verger Hagetmau (40) ;59;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10911156;Plantation de vergers;Carbonapp n°65 Verger Duhort-Bachen (40);132;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10742916;Plantation de vergers;Carbonapp n°55 Verger Gontaud-de-Nogaret (47);63;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10829946;Plantation de vergers;Carbonapp n°61 Verger Vienne-en-Val (45);371;0;Centre Val de Loire;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10948908;Plantation de vergers;Carbonapp n°68 Verger Laugnac (47);209;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10710638;Plantation de vergers;Carbonapp n°52 Verger Cauneille (40);90;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10795290;Plantation de vergers;Carbonapp n°56 Verger Oeyregave (40);44;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;100.00 %
10908978;Plantation de vergers;Carbonapp n°64 Verger Eyres-Moncube (40);91;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10990416;Plantation de vergers;Carbonapp n°71 Verger Coarraze (64);78;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10671728;Plantation de vergers;Carbonapp n°47 Verger Montmerac (16);221;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10810000;Plantation de vergers;Carbonapp n°59 Verger Labets-Biscay (64);67;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10430819;Vergers collectifs;Carbonapp - Dossier Collectif - Vergers n°4;5902;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;73.32 %
10581157;Plantation de vergers;Carbonapp n°42 Verger Villiers-Le-Morhier (28);527;0;Centre Val de Loire;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10908526;Plantation de vergers;Carbonapp n°62 Verger Piets-Plasence-Moustrou (64);81;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10958670;Plantation de vergers;Carbonapp n°69 Verger Dambron (28);409;0;Centre Val de Loire;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
10803905;Plantation de vergers;Carbonapp n°57 Verger Rivehaute (64);98;0;Nouvelle Aquitaine;Carbonapp SAS;28/10/2022;22/03/2023;0.00 %
9782128;Reboisement;STOCK CO2 n°102 - Centre Val de Loire (45);1058;0;Centre Val de Loire;;05/09/2022;20/03/2023;66.16 %
10885535;Reboisement;SF²X4C_Lancosmes_R1;375;0;Centre Val de Loire;SOCIETE FORESTIERE;12/03/2021;20/03/2023;0.00 %
9927230;Boisement;Alliance Forêts Bois/GCF n°129 - Saint Vincent Lespinasse (82);2167;0;Occitanie;Alliance Forêts bois;19/09/2022;17/03/2023;0.00 %
9466356;Reboisement;ONF-Reboisement en forêt communale de MAGLAND-N°1;1098;0;Auvergne Rhône Alpes;Office National des forêts;11/10/2021;16/03/2023;100.00 %
9955779;Plantation de vergers;Carbonapp n°25 Verger Saint-Romans/Chatte (38);413;0;Auvergne Rhône Alpes;Carbonapp SAS;19/07/2022;15/03/2023;100.00 %
9979368;Plantation de vergers;Carbonapp n°29 Verger Le Touvet (38);188;0;Auvergne Rhône Alpes;Carbonapp SAS;19/07/2022;15/03/2023;0.00 %
9497371;Plantation de vergers;Carbonapp n°26 Verger Saint-Paul-lès-Romans (26);305;0;Auvergne Rhône Alpes;Carbonapp SAS;19/07/2022;15/03/2023;0.00 %
9933442;Plantation de vergers;Carbonapp n°24 Verger Castelsarrasin (82);766;0;Occitanie;Carbonapp SAS;19/07/2022;14/03/2023;100.00 %
10080907;Reboisement;Alliance Forêts Bois/GCF n°133 - Sain-Justin 2 (40);11198;0;Nouvelle Aquitaine;Alliance Forêts bois;03/10/2022;14/03/2023;0.00 %
10527059;Plantation de vergers;Carbonapp n°40 Verger Mareuil en Périgord (24);433;0;Nouvelle Aquitaine;Carbonapp SAS;19/07/2022;14/03/2023;0.00 %
10610669;Plantation de vergers;Carbonapp n°43 Verger Brugnac (47);376;0;Nouvelle Aquitaine;Carbonapp SAS;19/07/2022;14/03/2023;0.00 %
10846124;Reboisement;SF²X4C_ Prunoy_Morisois_R1 ;1155;0;Bourgogne Franche Comté;SOCIETE FORESTIERE;13/07/2021;14/03/2023;0.00 %
9382949;Vergers collectifs;Carbonapp - Dossier Collectif - Vergers fruitiers France n°3;3244;0;Nouvelle Aquitaine;Carbonapp SAS;19/07/2022;14/03/2023;87.00 %
10273887;Plantation de vergers;Carbonapp n°34 Verger Saint-Etienne-de-Fougères (47);410;0;Nouvelle Aquitaine;Carbonapp SAS;18/10/2022;14/03/2023;0.00 %
10393282;Plantation de vergers;Carbonapp n°35 Verger Sainte-Fortunade (19);118;0;Nouvelle Aquitaine;Carbonapp SAS;19/07/2022;14/03/2023;100.00 %
10887661;Reboisement;Alliance Forêts Bois/GCF n°164 - La Teste-de-Buch (33);1950;0;Nouvelle Aquitaine;Alliance Forêts bois;15/12/2022;14/03/2023;100.00 %
10012707;Reboisement;Carbonapp n°31 Reboisement Lac des Rouges Truites (39);512;0;Bourgogne Franche Comté;Carbonapp SAS;03/10/2022;13/03/2023;100.00 %
9016373;Plantation de vergers;Amandera Savignac;3181;0;Nouvelle Aquitaine;AMANDERA SAS;19/09/2021;10/03/2023;11.70 %
10686007;Rénovation;Réhabilitation et sécurisation du bâtiment VLS 600;21;21;Nouvelle Aquitaine;COOPERATIVE CARBONE;25/11/2022;10/03/2023;100.00 %
10081049;Reboisement;Alliance Forêts Bois/GCF n°134 - Sain-Justin 3 (40);9188;0;Nouvelle Aquitaine;Alliance Forêts bois;03/10/2022;10/03/2023;100.00 %
10866471;Reboisement;SF²X4C_Saint Hubert_R1;1468;0;Normandie;SOCIETE FORESTIERE;13/12/2022;10/03/2023;90.00 %
10939245;CarbonAgri;STOCK CO2 n°83 - Bretagne (35);534;0;Bretagne;;26/04/2022;10/03/2023;16.09 %
9224960;Boisement;Alliance Forêts Bois/GCF n°123 - Huismes (37);2710;0;Centre Val de Loire;Alliance Forêts bois;30/06/2022;09/03/2023;0.00 %
9681369;Boisement;CNPF C+FOR n°98 Sauvigny-les-Bois (Festival de Cannes n°4);3719;0;Bourgogne Franche Comté;Camille STOUFF;26/08/2022;09/03/2023;100.00 %
10865821;Boisement;STOCK CO2 n°189 - Pays de la Loire (49);1678;0;Pays de la Loire;;13/10/2022;09/03/2023;0.00 %
10642085;CarbonAgri;STOCK CO2 n°94 - Pays de la Loire;11108;0;Pays de la Loire;;26/07/2022;09/03/2023;0.00 %
10651343;Boisement;Reforest'Action - Saint Martin Villenglose (53);766;0;Pays de la Loire;REFOREST'ACTION;22/11/2022;09/03/2023;100.00 %
11478857;Boisement;C+for n° 93 Briscous (Immoconstruction n° 5);1144;0;Nouvelle Aquitaine;Olivier GLEIZES;14/02/2023;07/03/2023;100.00 %
10887249;Reboisement;Alliance Forêts Bois/GCF n°159 - Sainte Hélène 2 (33);664;0;Nouvelle Aquitaine;Alliance Forêts bois;15/12/2022;07/03/2023;0.00 %
11440087;Boisement;C+for n° 97 Savigny-Lévescault (Futuroscope n° 2);1239;0;Nouvelle Aquitaine;Olivier GLEIZES;09/02/2023;07/03/2023;100.00 %
10887519;Reboisement;Alliance Forêts Bois/GCF n°162 - Belin-Béliet (33);982;0;Nouvelle Aquitaine;Alliance Forêts bois;15/12/2022;07/03/2023;100.00 %
11455886;Reboisement;Alliance Forêts Bois/GCF n°173 - Saint-Magne 3 (33);1400;0;Nouvelle Aquitaine;Alliance Forêts bois;10/02/2023;07/03/2023;100.00 %
10498162;Reboisement;Reforest'Action - La Grange Perrey (39);4847;0;Bourgogne Franche Comté;REFOREST'ACTION;04/11/2022;03/03/2023;100.00 %
11193105;Reboisement;CNPF C+for n° 102 Pargny-sous-Mureau (La Poste n° 24);695;0;Grand Est;Olivier GLEIZES;14/02/2023;03/03/2023;100.00 %
314;Reboisement;Labellisation bas carbone sur la forêt communale de Carros;273;0;PACA;;20/09/2021;01/03/2023;0.00 %
9732660;Reboisement;Reboisement de parcelles scolytées du Groupement Forestier des Combes;2446;0;Bourgogne Franche Comté;Groupement Forestier des Combes;15/02/2021;01/03/2023;0.00 %
9218730;Boisement;Alliance Forêts Bois/GCF n°117 - Saint-Julien (40);854;0;Nouvelle Aquitaine;Alliance Forêts bois;30/06/2022;28/02/2023;100.00 %
10887368;Reboisement;Alliance Forêts Bois/GCF n°161 - Saumos 2 (33);907;0;Nouvelle Aquitaine;Alliance Forêts bois;15/12/2022;28/02/2023;100.00 %
8888178;Boisement;Alliance Forêts Bois/GCF n° 19 - Preignac (33);346;0;Nouvelle Aquitaine;Alliance Forêts bois;01/06/2021;28/02/2023;100.00 %
8801300;Boisement;Alliance Forêts Bois/GCF n°94 - Saint Justin (40);2389;0;Nouvelle Aquitaine;Alliance Forêts bois;16/05/2022;28/02/2023;100.00 %
10885828;Boisement;Alliance Forêts Bois/GCF n°154 - Saint Sulpice de Faleyrens (33);6240;0;Nouvelle Aquitaine;Alliance Forêts bois;15/12/2022;28/02/2023;100.00 %
10207043;Reboisement;Reforest'Action - Bois du Boula (79);1165;0;Nouvelle Aquitaine;REFOREST'ACTION;12/10/2022;28/02/2023;100.00 %
9987521;Grandes Cultures;SysFarm N°4 - Nouvelle Aquitaine;1768;0;Nouvelle Aquitaine;SAS SYSFARM;23/09/2022;27/02/2023;100.00 %
383;Reboisement;Reboisement LBC Burdignes;500;0;Auvergne Rhône Alpes;EPIC Office National des Forêts (ONF);23/11/2021;24/02/2023;0.00 %
9699663;Reboisement;Alliance Forêts Bois/GCF n°127 - Bannalec (29);1140;0;Bretagne;Alliance Forêts bois;29/08/2022;22/02/2023;100.00 %
9984771;Reboisement;Sylvair LBC Ychoux;1253;0;Nouvelle Aquitaine;Sylvair SAS;01/10/2022;17/02/2023;0.00 %
10901436;Reboisement;SF²X4C_SaintPaul-Mimizan_R1;3474;0;Nouvelle Aquitaine;SOCIETE FORESTIERE;25/01/2022;17/02/2023;86.00 %
10875163;Boisement;SF²X4C_La Roche Posay_B1;1622;0;Nouvelle Aquitaine;SOCIETE FORESTIERE;13/12/2022;17/02/2023;90.00 %
8937042;Reboisement;Forêt domaniale de Saint Gobain Coucy-Basse;8600;0;Hauts-de-France;Léa BOURLHONNE;10/02/2020;14/02/2023;36.07 %
9119174;Reboisement;Projet Aéroports de Lyon - Reboisement Conseil départemental du Rhône n°2 - Massif de la Pyramide;943;0;Auvergne Rhône Alpes;Département du Rhône;27/06/2022;14/02/2023;100.00 %
8931216;Reboisement;Forêt domaniale d'Ourscamp-Carlepont;10235;0;Hauts-de-France;Léa BOURLHONNE;10/02/2020;14/02/2023;78.00 %
8836243;Boisement;Alliance Forêts Bois/GCF n°97 - Lacaune (81);1183;0;Occitanie;Alliance Forêts bois;19/05/2022;13/02/2023;100.00 %
8582859;Boisement;Alliance Forêts Bois/GCF n°89 - Labarthe Bleys (81);435;0;Occitanie;Alliance Forêts bois;25/04/2022;13/02/2023;100.00 %
199;Reboisement;CNPF C+for n°42 Tarn-et-Garonne (ENGIE Solutions n°2);1471;0;Occitanie;Olivier GLEIZES;27/04/2021;10/02/2023;100.00 %
11097471;Reboisement;SF²X4C_ BILOS_R1 ;962;0;Nouvelle Aquitaine;SOCIETE FORESTIERE;10/01/2023;09/02/2023;100.00 %
10146516;Boisement;Reforest'Action - Chazelles (16);1027;0;Nouvelle Aquitaine;REFOREST'ACTION;07/10/2022;09/02/2023;100.00 %
